"Current","Field","Frequency","Spectra"
10.3374,155.061,1,-0.917510808898315
10.3374,155.061,1.003125,-0.8744085389714374
10.3374,155.061,1.00625,-0.8370814463628533
10.3374,155.061,1.0093750000000001,-0.8052824342661645
10.3374,155.061,1.0125,-0.7818320955055723
10.3374,155.061,1.015625,-0.7680339717058582
10.3374,155.061,1.01875,-0.7665277390725522
10.3374,155.061,1.021875,-0.7715569268009458
10.3374,155.061,1.0250000000000001,-0.7939226010528735
10.3374,155.061,1.028125,-0.8298548559341219
10.3374,155.061,1.03125,-0.8752972287224181
10.3374,155.061,1.034375,-0.9350917293109468
10.3374,155.061,1.0375,-0.9971449875996098
10.3374,155.061,1.0406250000000001,-1.064375787134345
10.3374,155.061,1.04375,-1.13476210145947
10.3374,155.061,1.046875,-1.2006360929733901
10.3374,155.061,1.05,-1.2659233261937377
10.3374,155.061,1.053125,-1.3229405203064704
10.3374,155.061,1.0562500000000001,-1.3679458904460948
10.3374,155.061,1.059375,-1.4048433876063429
10.3374,155.061,1.0625,-1.4307602286326329
10.3374,155.061,1.065625,-1.4424983611950961
10.3374,155.061,1.06875,-1.4443283557717228
10.3374,155.061,1.0718750000000001,-1.43107165628676
10.3374,155.061,1.0750000000000002,-1.4094263891074905
10.3374,155.061,1.078125,-1.3785757773341245
10.3374,155.061,1.08125,-1.3391862424499452
10.3374,155.061,1.084375,-1.2921427057946793
10.3374,155.061,1.0875000000000001,-1.2371009265878639
10.3374,155.061,1.0906250000000002,-1.18213400055228
10.3374,155.061,1.09375,-1.1354376375093167
10.3374,155.061,1.096875,-1.0767733569899487
10.3374,155.061,1.1,-1.035352609048903
10.3374,155.061,1.1031250000000001,-0.9960961876576115
10.3374,155.061,1.1062500000000002,-0.9486691526108066
10.3374,155.061,1.109375,-0.9184041925990318
10.3374,155.061,1.1125,-0.8992157408899576
10.3374,155.061,1.115625,-0.8894890275198685
10.3374,155.061,1.1187500000000001,-0.8891121057065472
10.3374,155.061,1.1218750000000002,-0.8963833820787735
10.3374,155.061,1.125,-0.9115783524273056
10.3374,155.061,1.128125,-0.9369588946613394
10.3374,155.061,1.13125,-0.96722934487746
10.3374,155.061,1.1343750000000001,-1.0025318600396729
10.3374,155.061,1.1375000000000002,-1.0440803240882108
10.3374,155.061,1.140625,-1.0841578656759525
10.3374,155.061,1.14375,-1.1190308325018963
10.3374,155.061,1.146875,-1.1548952757203619
10.3374,155.061,1.1500000000000001,-1.1865543517765096
10.3374,155.061,1.1531250000000002,-1.2149770700012288
10.3374,155.061,1.15625,-1.228424931687097
10.3374,155.061,1.159375,-1.2359957987414436
10.3374,155.061,1.1625,-1.2352611943052692
10.3374,155.061,1.1656250000000001,-1.2214964322005937
10.3374,155.061,1.1687500000000002,-1.2007048800138134
10.3374,155.061,1.171875,-1.1710274280023771
10.3374,155.061,1.175,-1.1305932117282826
10.3374,155.061,1.178125,-1.087361965889446
10.3374,155.061,1.1812500000000001,-1.037995613035939
10.3374,155.061,1.1843750000000002,-0.9853682234283565
10.3374,155.061,1.1875,-0.9310615404137996
10.3374,155.061,1.190625,-0.8845878451725292
10.3374,155.061,1.19375,-0.8381709489499918
10.3374,155.061,1.1968750000000001,-0.805455697748052
10.3374,155.061,1.2000000000000002,-0.7809972765112119
10.3374,155.061,1.203125,-0.7738160995232319
10.3374,155.061,1.20625,-0.7801447178280081
10.3374,155.061,1.209375,-0.7979989784570387
10.3374,155.061,1.2125000000000001,-0.8332033263121231
10.3374,155.061,1.2156250000000002,-0.883340036453652
10.3374,155.061,1.21875,-0.9381352091972504
10.3374,155.061,1.221875,-1.004253960743534
10.3374,155.061,1.225,-1.0802307804843356
10.3374,155.061,1.2281250000000001,-1.1564893719486922
10.3374,155.061,1.2312500000000002,-1.2331555945255965
10.3374,155.061,1.234375,-1.300043026008103
10.3374,155.061,1.2375,-1.3602301256452312
10.3374,155.061,1.240625,-1.4110674581914504
10.3374,155.061,1.2437500000000001,-1.457245219772493
10.3374,155.061,1.2468750000000002,-1.4936148491471604
10.3374,155.061,1.25,-1.5117158224602028
10.3374,155.061,1.253125,-1.5144156334931158
10.3374,155.061,1.25625,-1.5033211709419294
10.3374,155.061,1.2593750000000001,-1.4725340196498826
10.3374,155.061,1.2625000000000002,-1.4496099046169602
10.3374,155.061,1.265625,-1.4221030041604512
10.3374,155.061,1.26875,-1.3820270935402845
10.3374,155.061,1.271875,-1.3351659321886398
10.3374,155.061,1.2750000000000001,-1.2818661511204863
10.3374,155.061,1.2781250000000002,-1.2231263183958747
10.3374,155.061,1.28125,-1.173159102094237
10.3374,155.061,1.284375,-1.1361939216276125
10.3374,155.061,1.2875,-1.0987418233835056
10.3374,155.061,1.2906250000000001,-1.0647067736219629
10.3374,155.061,1.2937500000000002,-1.0418667354696531
10.3374,155.061,1.296875,-1.0276066796924606
10.3374,155.061,1.3,-1.0250706094305269
10.3374,155.061,1.303125,-1.034505657800204
10.3374,155.061,1.3062500000000001,-1.052707792087597
10.3374,155.061,1.3093750000000002,-1.0774742331152252
10.3374,155.061,1.3125,-1.1121380645514287
10.3374,155.061,1.315625,-1.1552113897183354
10.3374,155.061,1.31875,-1.1975928326954808
10.3374,155.061,1.3218750000000001,-1.240276473745591
10.3374,155.061,1.3250000000000002,-1.28341263279443
10.3374,155.061,1.328125,-1.3220705242942408
10.3374,155.061,1.33125,-1.352613054252085
10.3374,155.061,1.334375,-1.376210843550782
10.3374,155.061,1.3375000000000001,-1.3889628594913712
10.3374,155.061,1.3406250000000002,-1.3941575175883771
10.3374,155.061,1.34375,-1.3877798541322957
10.3374,155.061,1.346875,-1.3720309738250767
10.3374,155.061,1.35,-1.345163059947375
10.3374,155.061,1.3531250000000001,-1.3087425890142317
10.3374,155.061,1.3562500000000002,-1.2645950310616518
10.3374,155.061,1.359375,-1.2158036664858143
10.3374,155.061,1.3625,-1.1593467756338822
10.3374,155.061,1.365625,-1.0994898280296277
10.3374,155.061,1.3687500000000001,-1.037976836168974
10.3374,155.061,1.3718750000000002,-0.9845636659412872
10.3374,155.061,1.375,-0.9378020685181703
10.3374,155.061,1.378125,-0.8933578396844043
10.3374,155.061,1.38125,-0.86195577747835
10.3374,155.061,1.3843750000000001,-0.8378553290259854
10.3374,155.061,1.3875000000000002,-0.8273542146673006
10.3374,155.061,1.390625,-0.8346628871613946
10.3374,155.061,1.39375,-0.85772933885254
10.3374,155.061,1.396875,-0.8966883634046213
10.3374,155.061,1.4000000000000001,-0.9499389002010932
10.3374,155.061,1.4031250000000002,-1.004328290965006
10.3374,155.061,1.40625,-1.0699331403165013
10.3374,155.061,1.409375,-1.142380317741821
10.3374,155.061,1.4125,-1.2181201158732229
10.3374,155.061,1.4156250000000001,-1.293913185840327
10.3374,155.061,1.4187500000000002,-1.3654373738152321
10.3374,155.061,1.421875,-1.428936694308305
10.3374,155.061,1.425,-1.481394231153913
10.3374,155.061,1.428125,-1.5277325311746779
10.3374,155.061,1.4312500000000001,-1.5603743487704378
10.3374,155.061,1.4343750000000002,-1.5831949091525384
10.3374,155.061,1.4375,-1.5909333255238767
10.3374,155.061,1.440625,-1.587935066684281
10.3374,155.061,1.44375,-1.573144381674956
10.3374,155.061,1.4468750000000001,-1.5471235156370247
10.3374,155.061,1.4500000000000002,-1.5132234098164499
10.3374,155.061,1.453125,-1.4694227848001271
10.3374,155.061,1.45625,-1.4194526092100046
10.3374,155.061,1.459375,-1.3644368926380066
10.3374,155.061,1.4625000000000001,-1.311232675220647
10.3374,155.061,1.4656250000000002,-1.2591624118726172
