"Current","Field","Frequency","Spectra"
11.7895,176.843,1,-0.920103427311566
11.7895,176.843,1.003125,-0.8755494344999372
11.7895,176.843,1.00625,-0.8375570528754782
11.7895,176.843,1.0093750000000001,-0.8063443713754204
11.7895,176.843,1.0125,-0.7823332271141042
11.7895,176.843,1.015625,-0.768758020150814
11.7895,176.843,1.01875,-0.7674495678978237
11.7895,176.843,1.021875,-0.7730492506061857
11.7895,176.843,1.0250000000000001,-0.7945401585159764
11.7895,176.843,1.028125,-0.8311593042885506
11.7895,176.843,1.03125,-0.8780220235587006
11.7895,176.843,1.034375,-0.9365151675738076
11.7895,176.843,1.0375,-1.000411999593739
11.7895,176.843,1.0406250000000001,-1.068209788334026
11.7895,176.843,1.04375,-1.1359508059841037
11.7895,176.843,1.046875,-1.202428266361608
11.7895,176.843,1.05,-1.2674430412642423
11.7895,176.843,1.053125,-1.32254436774531
11.7895,176.843,1.0562500000000001,-1.3690691017346017
11.7895,176.843,1.059375,-1.4060939759120528
11.7895,176.843,1.0625,-1.432811410173123
11.7895,176.843,1.065625,-1.4446002576158226
11.7895,176.843,1.06875,-1.4447954895636381
11.7895,176.843,1.0718750000000001,-1.4363309435186378
11.7895,176.843,1.0750000000000002,-1.4159200963369667
11.7895,176.843,1.078125,-1.3837847356685744
11.7895,176.843,1.08125,-1.3460896693296118
11.7895,176.843,1.084375,-1.2997299695139555
11.7895,176.843,1.0875000000000001,-1.244927249610279
11.7895,176.843,1.0906250000000002,-1.1903053973655333
11.7895,176.843,1.09375,-1.1424441313498295
11.7895,176.843,1.096875,-1.0851727673255522
11.7895,176.843,1.1,-1.03850550350812
11.7895,176.843,1.1031250000000001,-0.9987573306890339
11.7895,176.843,1.1062500000000002,-0.953158543680652
11.7895,176.843,1.109375,-0.9228588450029652
11.7895,176.843,1.1125,-0.9004091996278032
11.7895,176.843,1.115625,-0.8927007233564335
11.7895,176.843,1.1187500000000001,-0.8933046124277215
11.7895,176.843,1.1218750000000002,-0.8999365605591867
11.7895,176.843,1.125,-0.9154559975378362
11.7895,176.843,1.128125,-0.9385809222357688
11.7895,176.843,1.13125,-0.9708912143814934
11.7895,176.843,1.1343750000000001,-1.006558805407744
11.7895,176.843,1.1375000000000002,-1.0475285652861346
11.7895,176.843,1.140625,-1.0879507604881056
11.7895,176.843,1.14375,-1.124440498080325
11.7895,176.843,1.146875,-1.1595310634760418
11.7895,176.843,1.1500000000000001,-1.1916023208548854
11.7895,176.843,1.1531250000000002,-1.217146900683003
11.7895,176.843,1.15625,-1.2319555996262357
11.7895,176.843,1.159375,-1.2406945261562394
11.7895,176.843,1.1625,-1.2372064696972205
11.7895,176.843,1.1656250000000001,-1.2219262662283823
11.7895,176.843,1.1687500000000002,-1.2044919797121723
11.7895,176.843,1.171875,-1.1735541755036007
11.7895,176.843,1.175,-1.133388801331144
11.7895,176.843,1.178125,-1.085620464404704
11.7895,176.843,1.1812500000000001,-1.0374674508702035
11.7895,176.843,1.1843750000000002,-0.986192066811107
11.7895,176.843,1.1875,-0.931207512839922
11.7895,176.843,1.190625,-0.8835501965055502
11.7895,176.843,1.19375,-0.8420916131373691
11.7895,176.843,1.1968750000000001,-0.8078689478441343
11.7895,176.843,1.2000000000000002,-0.7859457756191651
11.7895,176.843,1.203125,-0.7770123471655578
11.7895,176.843,1.20625,-0.7802468422377297
11.7895,176.843,1.209375,-0.7999765765017357
11.7895,176.843,1.2125000000000001,-0.8357312963004051
11.7895,176.843,1.2156250000000002,-0.885536989270328
11.7895,176.843,1.21875,-0.9405027201023441
11.7895,176.843,1.221875,-1.0065478857102104
11.7895,176.843,1.225,-1.0816808864501006
11.7895,176.843,1.2281250000000001,-1.1569331619369463
11.7895,176.843,1.2312500000000002,-1.23216039036376
11.7895,176.843,1.234375,-1.2986503923342951
11.7895,176.843,1.2375,-1.359336672485921
11.7895,176.843,1.240625,-1.4087862068943569
11.7895,176.843,1.2437500000000001,-1.456546824079616
11.7895,176.843,1.2468750000000002,-1.4905087094669573
11.7895,176.843,1.25,-1.5128192241628227
11.7895,176.843,1.253125,-1.516609959839187
11.7895,176.843,1.25625,-1.499764183039896
11.7895,176.843,1.2593750000000001,-1.4751356431709284
11.7895,176.843,1.2625000000000002,-1.4519651879104463
11.7895,176.843,1.265625,-1.424068959599413
11.7895,176.843,1.26875,-1.3873860909183704
11.7895,176.843,1.271875,-1.336229117494597
11.7895,176.843,1.2750000000000001,-1.282258197251156
11.7895,176.843,1.2781250000000002,-1.227104083576909
11.7895,176.843,1.28125,-1.1787460505762135
11.7895,176.843,1.284375,-1.141944919692677
11.7895,176.843,1.2875,-1.1042212464598213
11.7895,176.843,1.2906250000000001,-1.0701039273101958
11.7895,176.843,1.2937500000000002,-1.0470318520382533
11.7895,176.843,1.296875,-1.031298893124514
11.7895,176.843,1.3,-1.0281841815581678
11.7895,176.843,1.303125,-1.0384736579893286
11.7895,176.843,1.3062500000000001,-1.0573177974295942
11.7895,176.843,1.3093750000000002,-1.08362946864941
11.7895,176.843,1.3125,-1.1158871604931884
11.7895,176.843,1.315625,-1.1599499763376324
11.7895,176.843,1.31875,-1.2038351995911722
11.7895,176.843,1.3218750000000001,-1.2480549048558451
11.7895,176.843,1.3250000000000002,-1.289638607625857
11.7895,176.843,1.328125,-1.330957577567118
11.7895,176.843,1.33125,-1.3600093337771861
11.7895,176.843,1.334375,-1.3839582093133387
11.7895,176.843,1.3375000000000001,-1.3947885206604904
11.7895,176.843,1.3406250000000002,-1.4016939429408248
11.7895,176.843,1.34375,-1.3936653121004228
