ScanID,Current,Field,Frequency,Spectra
0,30.0,450.0,1.0,-0.9284241578893316
0,30.0,450.0,1.003125,-0.8956992971794067
0,30.0,450.0,1.00625,-0.8660370379293071
0,30.0,450.0,1.0093750000000001,-0.8410264920343492
0,30.0,450.0,1.0125,-0.8228397981113145
0,30.0,450.0,1.015625,-0.812985250756175
0,30.0,450.0,1.01875,-0.8161842081477879
0,30.0,450.0,1.021875,-0.8239967942239446
0,30.0,450.0,1.0250000000000001,-0.8437648932845941
0,30.0,450.0,1.028125,-0.8729913218767491
0,30.0,450.0,1.03125,-0.9099384773499022
0,30.0,450.0,1.034375,-0.9538740897175855
0,30.0,450.0,1.0375,-1.0031785225167416
0,30.0,450.0,1.0406250000000001,-1.0526599999391182
0,30.0,450.0,1.04375,-1.1060110119115196
0,30.0,450.0,1.046875,-1.1602624500609888
0,30.0,450.0,1.05,-1.2135224526203068
0,30.0,450.0,1.053125,-1.2633406805861744
0,30.0,450.0,1.0562500000000001,-1.3100091395071154
0,30.0,450.0,1.059375,-1.350957670270751
0,30.0,450.0,1.0625,-1.3846196185803858
0,30.0,450.0,1.065625,-1.410631855270978
0,30.0,450.0,1.06875,-1.4244487652925317
0,30.0,450.0,1.0718750000000001,-1.4288246094158585
0,30.0,450.0,1.0750000000000002,-1.4234204388066756
0,30.0,450.0,1.078125,-1.4063102674588612
0,30.0,450.0,1.08125,-1.3771751600907933
0,30.0,450.0,1.084375,-1.3355728454169091
0,30.0,450.0,1.0875000000000001,-1.285215767722584
0,30.0,450.0,1.0906250000000002,-1.2292810121088522
0,30.0,450.0,1.09375,-1.1705260578525318
0,30.0,450.0,1.096875,-1.1053635906186121
0,30.0,450.0,1.1,-1.0484877297158472
0,30.0,450.0,1.1031250000000001,-0.9915451841642153
0,30.0,450.0,1.1062500000000002,-0.9425440140426079
0,30.0,450.0,1.109375,-0.9014149760618066
0,30.0,450.0,1.1125,-0.873999293349454
0,30.0,450.0,1.115625,-0.8569233614028295
0,30.0,450.0,1.1187500000000001,-0.8553485103776416
0,30.0,450.0,1.1218750000000002,-0.8662942581614096
0,30.0,450.0,1.125,-0.8897566112484252
0,30.0,450.0,1.128125,-0.9212764015864054
0,30.0,450.0,1.13125,-0.9570120008539197
0,30.0,450.0,1.1343750000000001,-1.0002328853681801
0,30.0,450.0,1.1375000000000002,-1.0435112153508568
0,30.0,450.0,1.140625,-1.0843382367191086
0,30.0,450.0,1.14375,-1.1206083998659169
0,30.0,450.0,1.146875,-1.1539977452421073
0,30.0,450.0,1.1500000000000001,-1.1788352402260531
0,30.0,450.0,1.1531250000000002,-1.1942669469442222
0,30.0,450.0,1.15625,-1.1999944267555094
0,30.0,450.0,1.159375,-1.2000960766834825
0,30.0,450.0,1.1625,-1.1867405936891926
0,30.0,450.0,1.1656250000000001,-1.1700434927505674
0,30.0,450.0,1.1687500000000002,-1.1491905057683505
0,30.0,450.0,1.171875,-1.1229521840163126
0,30.0,450.0,1.175,-1.0898405446491402
0,30.0,450.0,1.178125,-1.0545639294340505
0,30.0,450.0,1.1812500000000001,-1.0176145424402308
0,30.0,450.0,1.1843750000000002,-0.9763643932078038
0,30.0,450.0,1.1875,-0.9397439058215912
0,30.0,450.0,1.190625,-0.9026291045693563
0,30.0,450.0,1.19375,-0.8724433503805966
0,30.0,450.0,1.1968750000000001,-0.8441957624389016
0,30.0,450.0,1.2000000000000002,-0.8221766613112808
0,30.0,450.0,1.203125,-0.8115039301428688
0,30.0,450.0,1.20625,-0.8077432948828945
0,30.0,450.0,1.209375,-0.8159391654226786
0,30.0,450.0,1.2125000000000001,-0.8397922480765085
0,30.0,450.0,1.2156250000000002,-0.8716487001103169
0,30.0,450.0,1.21875,-0.9142070692663669
0,30.0,450.0,1.221875,-0.9720179617562407
0,30.0,450.0,1.225,-1.0327500194711918
0,30.0,450.0,1.2281250000000001,-1.1011879706443184
0,30.0,450.0,1.2312500000000002,-1.1723840360840632
0,30.0,450.0,1.234375,-1.2446996380444648
0,30.0,450.0,1.2375,-1.3119295068555008
0,30.0,450.0,1.240625,-1.379973926690482
0,30.0,450.0,1.2437500000000001,-1.436166631583592
0,30.0,450.0,1.2468750000000002,-1.4807072562630959
0,30.0,450.0,1.25,-1.5064521947359986
0,30.0,450.0,1.253125,-1.5303596160410635
0,30.0,450.0,1.25625,-1.5327848946865745
0,30.0,450.0,1.2593750000000001,-1.5212423437740243
0,30.0,450.0,1.2625000000000002,-1.4974632773295449
0,30.0,450.0,1.265625,-1.4619533876676427
0,30.0,450.0,1.26875,-1.415394289664903
0,30.0,450.0,1.271875,-1.365057540685909
0,30.0,450.0,1.2750000000000001,-1.3073233672718654
0,30.0,450.0,1.2781250000000002,-1.2493578295348517
0,30.0,450.0,1.28125,-1.1896037000538389
0,30.0,450.0,1.284375,-1.1340410460259376
0,30.0,450.0,1.2875,-1.0873009063413603
0,30.0,450.0,1.2906250000000001,-1.046321090736837
0,30.0,450.0,1.2937500000000002,-1.0223203301599812
0,30.0,450.0,1.296875,-1.0060990043701632
0,30.0,450.0,1.3,-1.000980345507199
0,30.0,450.0,1.303125,-1.012212453838717
0,30.0,450.0,1.3062500000000001,-1.0330431026670568
0,30.0,450.0,1.3093750000000002,-1.064695648504156
0,30.0,450.0,1.3125,-1.1087433059719096
0,30.0,450.0,1.315625,-1.1561182204831106
0,30.0,450.0,1.31875,-1.2044791565378117
0,30.0,450.0,1.3218750000000001,-1.2526762321995033
0,30.0,450.0,1.3250000000000002,-1.2986591538272472
0,30.0,450.0,1.328125,-1.33896673215508
0,30.0,450.0,1.33125,-1.368500103079261
0,30.0,450.0,1.334375,-1.3880271633281653
0,30.0,450.0,1.3375000000000001,-1.4013909128495903
0,30.0,450.0,1.3406250000000002,-1.4018792107545888
0,30.0,450.0,1.34375,-1.397250864002232
0,30.0,450.0,1.346875,-1.381316004792519
0,30.0,450.0,1.35,-1.3570223439674933
0,30.0,450.0,1.3531250000000001,-1.329711676038324
0,30.0,450.0,1.3562500000000002,-1.293269369997956
0,30.0,450.0,1.359375,-1.2527944832272615
0,30.0,450.0,1.3625,-1.2092003723889135
0,30.0,450.0,1.365625,-1.160470430393617
0,30.0,450.0,1.3687500000000001,-1.1121734795710534
0,30.0,450.0,1.3718750000000002,-1.066041915085786
0,30.0,450.0,1.375,-1.020448888527649
0,30.0,450.0,1.378125,-0.9758574400936362
0,30.0,450.0,1.38125,-0.9363309624315076
0,30.0,450.0,1.3843750000000001,-0.9054285513992354
0,30.0,450.0,1.3875000000000002,-0.8848467272736296
0,30.0,450.0,1.390625,-0.8756114064142391
0,30.0,450.0,1.39375,-0.8835223986172159
0,30.0,450.0,1.396875,-0.9068616394676707
0,30.0,450.0,1.4000000000000001,-0.9502061779129338
0,30.0,450.0,1.4031250000000002,-1.0048308514498485
0,30.0,450.0,1.40625,-1.0743314390323895
0,30.0,450.0,1.409375,-1.1513849879297025
0,30.0,450.0,1.4125,-1.2372062504895027
