t	Voltage
268	14.13696
268	14.37275
268	14.32471
268	14.14602
268	13.93133
268	13.6875
268	13.46688
268	13.23452
268	13.03594
268	12.84636
268	12.67494
268	12.5302
268	12.39514
268	12.28658
268	12.16542
268	12.05043
268	11.94681
268	11.87069
268	11.85942
268	11.9391
268	12.10935
268	12.36336
268	12.67371
268	13.00637
268	13.35058
268	13.63815
268	13.89025
268	14.09738
268	14.26501
268	14.38899
268	14.47252
268	14.52998
268	14.56279
268	14.57409
268	14.56783
268	14.55633
268	14.55698
268	14.58534
268	14.64992
268	14.74706
268	14.84928
268	14.87259
268	14.8735
268	14.87337
268	14.87316
268	14.87296
268	14.87286
268	14.87164
268	14.85925
268	14.78939
268	14.70565
268	14.62405
268	14.54665
268	14.48441
268	14.42299
268	14.34962
268	14.24823
268	14.10531
268	13.93345
268	13.74121
268	13.54013
268	13.33521
268	13.16253
268	13.01249
268	12.8944
268	12.81302
268	12.76832
268	12.76653
268	12.80102
268	12.86644
268	12.95687
268	13.06671
268	13.19595
268	13.34815
268	13.52981
268	13.73945
268	13.98299
268	14.21432
268	14.42739
268	14.61025
268	14.75371
268	14.85375
268	14.8716
268	14.87298
268	14.87286
268	14.87233
268	14.87138
268	14.87055
268	14.8691
268	14.86854
268	14.86719
268	14.86629
268	14.86567
268	14.86568
268	14.8662
268	14.86802
268	14.86988
268	14.87137
268	14.86006
268	14.6701
268	14.4229
268	14.1615
268	13.89602
268	13.63892
268	13.38632
268	13.12899
268	12.89779
268	12.6708
268	12.45354
268	12.24953
268	12.05959
268	11.88845
268	11.74006
268	11.6239
268	11.54862
268	11.52765
268	11.57728
268	11.70923
268	11.92526
268	12.21188
268	12.56259
268	12.90194
268	13.23293
268	13.52477
268	13.7693
268	13.96273
268	14.09628
268	14.18096
268	14.22369
268	14.23138
268	14.21432
268	14.18295
268	14.14941
268	14.12911
268	14.13634
268	14.1852
268	14.28115
268	14.41417
268	14.57788
268	14.71978
268	14.82471
268	14.86646
268	14.87033
268	14.87077
268	14.8697
268	14.86665
268	14.8613
268	14.85401
268	14.85211
268	14.85594
268	14.86245
268	14.86613
268	14.86739
268	14.86556
268	14.84653
268	14.76989
268	14.63639
268	14.44725
268	14.24715
268	14.03127
268	13.827
268	13.64088
268	13.47046
268	13.32816
268	13.20623
268	13.09833
268	12.99376
268	12.90097
268	12.80801
268	12.71844
268	12.63538
268	12.56556
268	12.52694
268	12.53411
268	12.60169
268	12.74603
268	12.94453
268	13.19287
268	13.46683
268	13.7436
268	14.02357
268	14.26108
268	14.46442
268	14.63598
268	14.76972
268	14.85925
268	14.87174
268	14.87277
268	14.87263
268	14.87242
268	14.872
268	14.87162
268	14.87104
268	14.87007
268	14.86934
268	14.86835
268	14.86792
268	14.86793
268	14.86883
268	14.87054
268	14.87144
268	14.85589
268	14.66662
268	14.41197
268	14.16086
268	13.90236
268	13.6524
268	13.41439
268	13.17495
268	12.96294
268	12.75326
268	12.55061
268	12.35322
268	12.15731
268	11.98882
268	11.8384
268	11.71581
268	11.63111
268	11.59364
268	11.62685
268	11.73919
268	11.93583
268	12.22214
268	12.5369
268	12.87527
268	13.2048
268	13.50786
268	13.77851
268	13.97951
268	14.13196
268	14.23931
268	14.29844
268	14.32384
268	14.32094
268	14.30112
268	14.27604
268	14.25844
268	14.26275
268	14.30195
268	14.3829
268	14.50311
268	14.65176
268	14.77629
268	14.85778
268	14.87025
268	14.87119
268	14.87021
268	14.8657
268	14.84046
268	14.79315
268	14.74493
268	14.70731
268	14.68159
268	14.6674
268	14.65711
268	14.64243
268	14.60896
268	14.54034
268	14.42884
268	14.27167
268	14.07541
268	13.87078
268	13.66786
268	13.46945
268	13.30951
268	13.17813
268	13.0753
268	13.00138
268	12.94843
268	12.91659
268	12.89642
268	12.88398
268	12.87661
268	12.87984
268	12.90203
268	12.95694
268	13.06005
268	13.22628
268	13.4303
268	13.66803
268	13.91687
268	14.15794
268	14.38052
268	14.56095
268	14.71319
268	14.82798
268	14.87073
268	14.87314
268	14.87288
268	14.87216
268	14.8715
268	14.87028
268	14.86926
268	14.86841
268	14.86741
268	14.86665
268	14.86602
268	14.86636
268	14.8673
268	14.86883
268	14.87073
268	14.87106
268	14.7931
268	14.55891
268	14.29183
268	13.99206
268	13.71962
268	13.44954
268	13.18665
268	12.93534
268	12.68232
268	12.4614
268	12.2488
268	12.04923
268	11.86399
268	11.69239
268	11.552
268	11.44563
268	11.38054
268	11.37115
268	11.43532
268	11.58615
268	11.82394
268	12.13033
268	12.48568
268	12.83765
268	13.15827
268	13.43456
268	13.65956
268	13.82836
268	13.94393
268	14.01168
268	14.04063
268	14.03703
268	14.01167
268	13.97444
268	13.93822
268	13.91794
268	13.92902
268	13.9838
268	14.09057
268	14.2443
268	14.41437
268	14.58535
268	14.71047
268	14.79338
268	14.83792
268	14.85512
268	14.8593
268	14.8601
268	14.86128
268	14.86463
268	14.86814
268	14.87021
268	14.87158
268	14.87226
268	14.87218
268	14.8723
268	14.87196
268	14.86825
268	14.79782
268	14.63745
268	14.43185
268	14.21491
268	13.99625
268	13.79182
268	13.59253
268	13.42352
268	13.26272
268	13.11018
268	12.96191
268	12.81152
268	12.66681
268	12.52899
268	12.39751
268	12.27355
268	12.18231
268	12.12762
268	12.12672
268	12.19417
268	12.34361
268	12.5511
268	12.81332
268	13.10548
268	13.40717
268	13.70396
268	13.97045
268	14.20359
268	14.39328
268	14.54858
268	14.65686
268	14.73059
268	14.77829
268	14.80521
268	14.82066
268	14.83259
268	14.8484
268	14.86505
268	14.87137
268	14.87296
268	14.87288
268	14.87211
268	14.8718
268	14.87185
268	14.87199
268	14.87196
268	14.85895
268	14.71499
268	14.51148
268	14.31123
268	14.09994
268	13.89929
268	13.71094
268	13.52288
268	13.35478
268	13.18462
268	13.0085
268	12.82572
268	12.63446
268	12.45023
268	12.28148
268	12.13245
268	12.00677
268	11.93307
268	11.91218
268	11.95654
268	12.07349
268	12.26345
268	12.5105
268	12.79846
268	13.10807
268	13.43312
268	13.71796
268	13.97576
268	14.1992
268	14.37074
268	14.49877
268	14.58113
268	14.62877
268	14.65066
268	14.65722
268	14.65732
268	14.66364
268	14.68674
268	14.73377
268	14.80526
268	14.86506
268	14.87259
268	14.87309
268	14.87293
268	14.87269
268	14.87228
268	14.86948
268	14.80437
268	14.65672
268	14.4891
268	14.32433
268	14.16269
268	14.00544
268	13.8742
268	13.7472
268	13.61788
268	13.47793
268	13.31831
268	13.14394
268	12.96276
268	12.7776
268	12.59364
268	12.44365
268	12.32467
268	12.24804
268	12.22613
268	12.266
268	12.36587
268	12.52397
268	12.72979
268	12.97119
268	13.24729
268	13.512
268	13.77751
268	14.03319
268	14.2683
268	14.46893
268	14.61559
268	14.72225
268	14.79081
268	14.83229
268	14.85532
268	14.8643
268	14.86853
268	14.87127
268	14.87258
268	14.87286
268	14.87212
268	14.87168
268	14.87073
268	14.87057
268	14.8708
268	14.87171
268	14.87151
268	14.84983
268	14.66566
268	14.4517
268	14.22584
268	13.99524
268	13.77888
268	13.55989
268	13.36668
268	13.17393
268	12.98247
268	12.78839
268	12.58982
268	12.39903
268	12.21937
268	12.05308
268	11.90276
268	11.79583
268	11.73423
268	11.73147
268	11.80149
268	11.95113
268	12.1758
268	12.4549
268	12.7685
268	13.11421
268	13.42048
268	13.7038
268	13.94623
268	14.14443
268	14.29774
268	14.39567
268	14.45054
268	14.47489
268	14.47636
268	14.46512
268	14.4537
268	14.45505
268	14.4811
268	14.53992
268	14.63355
268	14.74434
268	14.84306
268	14.8704
268	14.87206
268	14.87175
268	14.87037
268	14.85421
268	14.7648
268	14.65431
268	14.53397
268	14.41813
268	14.31631
268	14.22414
268	14.14321
268	14.06646
268	13.98212
268	13.87096
268	13.73954
268	13.57657
268	13.39255
268	13.19946
268	13.00466
268	12.84422
268	12.7123
268	12.61934
268	12.57239
268	12.57361
268	12.62169
268	12.71201
268	12.8352
268	12.98507
268	13.16069
268	13.33958
268	13.53578
268	13.74779
268	13.96895
268	14.20646
268	14.40285
268	14.57379
268	14.70799
268	14.80532
268	14.86336
268	14.87147
268	14.87271
268	14.8732
268	14.87265
268	14.87217
268	14.87126
268	14.8702
268	14.86938
268	14.86863
268	14.86829
268	14.86853
268	14.86957
268	14.87084
268	14.87147
268	14.81089
268	14.60226
268	14.35491
268	14.09208
268	13.83111
268	13.56308
268	13.32149
268	13.08245
268	12.8481
268	12.62258
268	12.3985
268	12.19449
268	12.00331
268	11.82861
268	11.6662
268	11.54271
268	11.4557
268	11.41766
268	11.44553
268	11.55861
268	11.74885
268	12.01595
268	12.33732
268	12.68255
268	13.03253
268	13.33555
268	13.59222
268	13.79464
268	13.95421
268	14.04949
268	14.10362
268	14.12242
268	14.11391
268	14.08612
268	14.05506
268	14.03159
268	14.03025
268	14.0657
268	14.14934
268	14.27694
268	14.42878
268	14.58391
268	14.71099
268	14.7927
268	14.83002
268	14.83692
268	14.8241
268	14.79829
268	14.77162
268	14.74889
268	14.73658
268	14.73569
268	14.74514
268	14.75798
268	14.76612
268	14.75783
268	14.71971
268	14.63596
268	14.50036
268	14.32607
268	14.11834
268	13.89517
268	13.69691
268	13.51312
268	13.35078
268	13.2125
268	13.08881
268	12.99204
268	12.90451
268	12.8232
268	12.744
268	12.66438
268	12.59582
268	12.53974
268	12.50863
268	12.51929
268	12.58843
268	12.72549
268	12.9256
268	13.1703
268	13.45494
268	13.71713
268	13.97224
268	14.20763
268	14.4088
268	14.58694
268	14.72023
268	14.82009
268	14.86823
268	14.87286
268	14.87357
268	14.87348
268	14.87314
268	14.87284
268	14.87242
268	14.8712
268	14.87064
268	14.86961
268	14.86964
268	14.87004
268	14.87101
268	14.87215
268	14.87054
268	14.76136
268	14.52145
268	14.27366
268	14.00442
268	13.74105
268	13.48342
268	13.22595
268	12.99751
268	12.77673
268	12.56228
268	12.35692
268	12.14871
268	11.96933
268	11.80266
268	11.65857
268	11.54257
268	11.46233
268	11.44156
268	11.48926
268	11.61991
268	11.8353
268	12.12876
268	12.4634
268	12.80706
268	13.13465
268	13.42694
268	13.68158
268	13.86592
268	14.00071
268	14.09002
268	14.13784
268	14.15316
268	14.14099
268	14.11384
268	14.08425
268	14.06688
268	14.07491
268	14.12414
268	14.22127
268	14.35509
268	14.5146
268	14.65694
268	14.76294
268	14.82391
268	14.84532
268	14.84175
268	14.82069
268	14.78887
268	14.75531
268	14.72729
268	14.70939
268	14.70507
268	14.71003
268	14.7175
268	14.71704
268	14.69531
268	14.63796
268	14.53144
268	14.37949
268	14.17945
268	13.97326
268	13.76516
268	13.57118
268	13.39651
268	13.24249
268	13.1199
268	13.02017
268	12.9376
268	12.86243
268	12.79908
268	12.73961
268	12.68264
268	12.63409
268	12.60177
268	12.60332
268	12.65305
268	12.76572
268	12.94226
268	13.18207
268	13.43526
268	13.69918
268	13.95528
268	14.194
268	14.40336
268	14.57367
268	14.71446
268	14.82057
268	14.86957
268	14.87259
268	14.87321
268	14.87283
268	14.87244
268	14.87161
268	14.87103
268	14.87047
268	14.86935
268	14.86838
268	14.86817
268	14.86852
268	14.86967
268	14.87108
268	14.87093
268	14.80395
268	14.58527
268	14.33014
268	14.05373
268	13.77611
268	13.51034
268	13.25892
268	13.01578
268	12.77253
268	12.55598
268	12.34811
268	12.14778
268	11.96073
268	11.77856
268	11.63348
268	11.51378
268	11.43125
268	11.39875
268	11.43186
268	11.54925
268	11.75299
268	12.0329
268	12.37999
268	12.7218
268	13.05232
268	13.3504
268	13.60029
268	13.80339
268	13.94266
268	14.03369
268	14.08265
268	14.09824
268	14.08582
268	14.05781
268	14.02554
268	14.00162
268	14.00288
268	14.04213
268	14.13039
268	14.26569
268	14.42161
268	14.57929
268	14.70725
268	14.78957
268	14.82885
268	14.83923
268	14.83126
268	14.81418
268	14.79463
268	14.78056
268	14.77559
268	14.78211
268	14.79633
268	14.81283
268	14.82326
268	14.81841
268	14.78453
268	14.70664
268	14.57522
268	14.39891
268	14.18422
268	13.9714
268	13.76648
268	13.57602
268	13.40663
268	13.2541
268	13.12728
268	13.01558
268	12.91262
268	12.80832
268	12.71527
268	12.62292
268	12.5364
268	12.46346
268	12.41354
268	12.4075
268	12.45987
268	12.58096
268	12.77911
268	13.01576
268	13.28585
268	13.56659
268	13.83607
268	14.09146
268	14.31318
268	14.4947
268	14.6444
268	14.7656
268	14.84317
268	14.86937
268	14.87212
268	14.87273
268	14.87288
268	14.87272
268	14.87238
268	14.87194
268	14.87106
268	14.8703
268	14.86962
268	14.86968
268	14.87028
268	14.87139
268	14.87138
268	14.83739
268	14.6432
268	14.40395
268	14.13467
268	13.88404
268	13.63783
268	13.39953
268	13.17305
268	12.94334
268	12.73861
268	12.53683
268	12.34027
268	12.15065
268	11.96848
268	11.80904
268	11.679
268	11.58105
268	11.52868
268	11.54094
268	11.63006
268	11.80302
268	12.05245
268	12.36086
268	12.69705
268	13.03747
268	13.3493
268	13.62079
268	13.84968
268	14.02169
268	14.13931
268	14.21377
268	14.25103
268	14.25694
268	14.24164
268	14.21725
268	14.19498
268	14.19387
268	14.22448
268	14.2959
268	14.40563
268	14.54431
268	14.68353
268	14.79164
268	14.85069
268	14.86359
268	14.85947
268	14.83431
268	14.7857
268	14.72667
268	14.66817
268	14.61711
268	14.58012
268	14.55595
268	14.54091
268	14.52317
268	14.49007
268	14.42764
268	14.32415
268	14.17254
268	13.98575
268	13.77954
268	13.57757
268	13.38775
268	13.22192
268	13.07743
268	12.97664
268	12.90491
268	12.86076
268	12.83728
268	12.82776
268	12.82805
268	12.83592
268	12.85284
268	12.8869
268	12.95373
268	13.05896
268	13.21679
268	13.42187
268	13.65767
268	13.90626
268	14.14289
268	14.35126
268	14.52708
268	14.68322
268	14.79605
268	14.8658
268	14.87289
268	14.87341
268	14.87288
268	14.87197
268	14.87118
268	14.87035
268	14.86896
268	14.8681
268	14.86773
268	14.86725
