t	Voltage
31	1.862576
31	1.863739
31	1.864819
31	1.865831
31	1.866785
31	1.867657
31	1.86845
31	1.869141
31	1.869734
31	1.870223
31	1.870592
31	1.870855
31	1.870986
31	1.870995
31	1.870898
31	1.870669
31	1.87033
31	1.869869
31	1.869309
31	1.868657
31	1.867901
31	1.867074
31	1.866163
31	1.865204
31	1.864188
31	1.86316
31	1.86212
31	1.86106
31	1.860028
31	1.859048
31	1.858099
31	1.857221
31	1.85645
31	1.855784
31	1.85522
31	1.854792
31	1.854502
31	1.854377
31	1.854391
31	1.854539
31	1.854853
31	1.855314
31	1.855899
31	1.856588
31	1.857384
31	1.858284
31	1.859254
31	1.86026
31	1.861312
31	1.862389
31	1.863448
31	1.864497
31	1.865532
31	1.866501
31	1.867425
31	1.868271
31	1.869036
31	1.869703
31	1.870277
31	1.870744
31	1.871099
31	1.871343
31	1.871453
31	1.871457
31	1.871339
31	1.871101
31	1.870752
31	1.87028
31	1.869712
31	1.869048
31	1.868285
31	1.867453
31	1.866532
31	1.865564
31	1.864541
31	1.863502
31	1.862457
31	1.861385
31	1.860345
31	1.859363
31	1.858406
31	1.857525
31	1.856743
31	1.85607
31	1.855505
31	1.855069
31	1.854771
31	1.854645
31	1.85465
31	1.854797
31	1.855106
31	1.855558
31	1.856142
31	1.856822
31	1.857618
31	1.858514
31	1.859483
31	1.86048
31	1.861529
31	1.862605
31	1.863658
31	1.864704
31	1.865733
31	1.866701
31	1.86762
31	1.868458
31	1.869227
31	1.869887
31	1.870459
31	1.870928
31	1.871276
31	1.871519
31	1.871633
31	1.871627
31	1.871513
31	1.871269
31	1.870917
31	1.870445
31	1.869871
31	1.869206
31	1.868441
31	1.867604
31	1.866686
31	1.865717
31	1.864694
31	1.863654
31	1.862608
31	1.861538
31	1.860499
31	1.85951
31	1.858553
31	1.857671
31	1.856887
31	1.856216
31	1.855646
31	1.85521
31	1.854911
31	1.854782
31	1.854791
31	1.854934
31	1.855245
31	1.855692
31	1.856274
31	1.856957
31	1.857748
31	1.858642
31	1.859607
31	1.8606
31	1.861649
31	1.862725
31	1.863775
31	1.864818
31	1.865846
31	1.866813
31	1.867733
31	1.86857
31	1.869331
31	1.870001
31	1.870566
31	1.871034
31	1.871384
31	1.871627
31	1.871737
31	1.871737
31	1.871619
31	1.871375
31	1.871021
31	1.870552
31	1.86998
31	1.869316
31	1.868549
31	1.867716
31	1.866795
31	1.865828
31	1.864805
31	1.863762
31	1.862721
31	1.861652
31	1.860612
31	1.859622
31	1.858665
31	1.857784
31	1.857
31	1.856331
31	1.855762
31	1.855323
31	1.855028
31	1.854897
31	1.854905
31	1.85505
31	1.855361
31	1.855808
31	1.856391
31	1.857075
31	1.857867
31	1.858761
31	1.859729
31	1.860721
31	1.861767
31	1.862849
31	1.863898
31	1.864941
31	1.865968
31	1.866936
31	1.867854
31	1.868696
31	1.869454
31	1.870121
31	1.870688
31	1.871153
31	1.8715
31	1.871744
31	1.871856
31	1.871852
31	1.871732
31	1.871485
31	1.871132
31	1.870661
31	1.870088
31	1.869421
31	1.868654
31	1.867815
31	1.866896
31	1.865927
31	1.864902
31	1.863855
31	1.86281
31	1.861743
31	1.860697
31	1.859716
31	1.858752
31	1.857868
31	1.85709
31	1.856417
31	1.855846
31	1.855408
31	1.855107
31	1.854978
31	1.854982
31	1.855125
31	1.855431
31	1.855882
31	1.856461
31	1.85714
31	1.857935
31	1.858826
31	1.85979
31	1.860787
31	1.86183
31	1.862901
31	1.863957
31	1.864998
31	1.866024
31	1.866988
31	1.86791
31	1.868745
31	1.869507
31	1.870171
