t	Voltage
158	1.865821
158	1.870406
158	1.874648
158	1.878551
158	1.882128
158	1.885339
158	1.88819
158	1.890673
158	1.892752
158	1.894429
158	1.895683
158	1.896537
158	1.896952
158	1.896951
158	1.896522
158	1.895658
158	1.894396
158	1.892716
158	1.890636
158	1.888162
158	1.885314
158	1.882123
158	1.878566
158	1.874693
158	1.870498
158	1.866026
158	1.861262
158	1.856261
158	1.851033
158	1.845623
158	1.840047
158	1.834413
158	1.828796
158	1.823379
158	1.818403
158	1.814172
158	1.810999
158	1.809358
158	1.809383
158	1.811088
158	1.814316
158	1.818599
158	1.823635
158	1.829095
158	1.834769
158	1.84044
158	1.846061
158	1.851496
158	1.856752
158	1.861778
158	1.866557
158	1.871039
158	1.875243
158	1.879116
158	1.882668
158	1.885857
158	1.888687
158	1.891152
158	1.893209
158	1.89488
158	1.896121
158	1.896966
158	1.89737
158	1.89736
158	1.896924
158	1.896055
158	1.894786
158	1.893093
158	1.891013
158	1.88853
158	1.885684
158	1.882483
158	1.878922
158	1.875044
158	1.870847
158	1.866377
158	1.861611
158	1.856603
158	1.851375
158	1.845968
158	1.840385
158	1.834752
158	1.829128
158	1.823715
158	1.818737
158	1.814502
158	1.81133
158	1.809686
158	1.809709
158	1.811408
158	1.814632
158	1.818913
158	1.82394
158	1.829394
158	1.835057
158	1.840721
158	1.846334
158	1.851762
158	1.857011
158	1.862029
158	1.866804
158	1.871284
158	1.875474
158	1.87935
158	1.882899
158	1.886087
158	1.888914
158	1.891373
158	1.893438
158	1.895097
158	1.896336
158	1.897175
158	1.897578
158	1.897561
158	1.897123
158	1.896248
158	1.894977
158	1.893285
158	1.891199
158	1.888715
158	1.885867
158	1.882664
158	1.8791
158	1.875225
158	1.871022
158	1.866549
158	1.861787
158	1.856778
158	1.85155
158	1.846145
158	1.840562
158	1.834931
158	1.829306
158	1.823893
158	1.818912
158	1.814678
158	1.811506
158	1.809859
158	1.809883
158	1.811577
158	1.814798
158	1.819075
158	1.824098
158	1.829546
158	1.835202
158	1.840865
158	1.846473
158	1.851896
158	1.857144
158	1.862162
158	1.866932
158	1.871408
158	1.875603
158	1.879468
158	1.883017
158	1.886203
158	1.889032
158	1.891489
158	1.893546
158	1.895209
158	1.896447
158	1.897288
158	1.897687
158	1.89767
158	1.897231
158	1.896358
158	1.895082
158	1.893395
158	1.891306
158	1.888816
158	1.885972
158	1.882768
158	1.879208
158	1.875326
158	1.871125
158	1.866654
158	1.86189
158	1.856883
158	1.851652
158	1.846247
158	1.840666
158	1.83504
158	1.829413
158	1.823995
158	1.819023
158	1.814788
158	1.811616
158	1.809967
158	1.809991
158	1.811684
158	1.814902
158	1.819177
158	1.824196
158	1.829645
158	1.8353
158	1.840958
158	1.846566
158	1.85199
158	1.857236
158	1.86225
158	1.86702
158	1.871491
158	1.875685
158	1.879547
158	1.883098
158	1.886281
158	1.889108
158	1.891566
158	1.893626
158	1.895286
158	1.896523
158	1.89736
158	1.897762
158	1.897745
158	1.897307
158	1.896431
158	1.895161
158	1.893471
158	1.891378
158	1.88889
158	1.886048
158	1.882844
158	1.879282
158	1.875406
158	1.871208
158	1.866733
158	1.861969
158	1.856964
158	1.851732
158	1.846328
158	1.840746
158	1.835117
158	1.829491
158	1.824081
158	1.819099
158	1.814869
158	1.811697
158	1.810048
158	1.810071
158	1.811762
158	1.814978
158	1.819252
158	1.824265
158	1.829718
158	1.83537
158	1.841027
158	1.846633
158	1.852057
158	1.857299
158	1.862313
158	1.867083
158	1.871552
158	1.875743
158	1.879611
158	1.883158
158	1.886341
158	1.889162
158	1.891621
158	1.893679
158	1.895333
158	1.896572
158	1.897416
158	1.897819
158	1.897799
158	1.897362
158	1.896486
158	1.895214
158	1.893524
158	1.891435
158	1.888951
158	1.886101
158	1.882899
158	1.879336
158	1.875465
158	1.87126
158	1.866786
158	1.862016
158	1.857016
158	1.851787
158	1.846381
158	1.840796
158	1.835166
158	1.82955
158	1.824135
158	1.819157
158	1.814926
158	1.811753
158	1.810107
158	1.81013
158	1.811821
158	1.815036
158	1.81931
158	1.824326
158	1.829775
158	1.835431
158	1.841088
158	1.846694
158	1.852117
158	1.857363
158	1.86238
158	1.867149
158	1.871621
158	1.875819
158	1.879685
158	1.88323
158	1.886415
158	1.889241
158	1.891702
158	1.893762
158	1.89542
158	1.896657
158	1.897499
158	1.897902
158	1.897885
158	1.897444
158	1.89657
158	1.895301
158	1.89361
158	1.891523
158	1.889035
158	1.886192
158	1.882991
158	1.879434
158	1.875559
158	1.87136
158	1.866887
158	1.862125
158	1.857118
158	1.851896
158	1.84649
158	1.84091
158	1.835285
158	1.829667
158	1.824257
158	1.819278
158	1.815053
158	1.81188
158	1.810233
158	1.810259
158	1.811949
158	1.815166
158	1.819439
158	1.824456
158	1.829902
158	1.835552
158	1.841209
158	1.846816
158	1.852237
158	1.857477
158	1.862486
158	1.867258
158	1.871729
158	1.875922
158	1.879783
158	1.88333
158	1.886515
158	1.889338
158	1.891795
158	1.893852
158	1.895508
158	1.896745
158	1.897584
158	1.897985
158	1.897966
158	1.897529
158	1.896653
158	1.895379
158	1.89369
158	1.891603
158	1.889116
158	1.886266
158	1.883067
158	1.8795
158	1.875626
158	1.871431
158	1.866958
158	1.862195
158	1.857191
158	1.851966
158	1.846558
158	1.840981
158	1.835356
158	1.829737
158	1.82432
158	1.819349
158	1.81512
158	1.811947
158	1.810303
158	1.810326
158	1.812018
158	1.81523
158	1.819505
158	1.824523
158	1.829967
158	1.835619
158	1.841274
158	1.846878
158	1.852297
158	1.85754
158	1.862551
158	1.867317
158	1.871787
158	1.875983
158	1.879844
158	1.883387
158	1.886568
158	1.889395
158	1.891852
158	1.89391
158	1.895566
158	1.896803
158	1.89764
158	1.898046
158	1.898028
158	1.897585
158	1.896714
158	1.89544
158	1.893751
158	1.891665
158	1.889179
158	1.886333
158	1.883131
158	1.879571
158	1.875698
158	1.871497
158	1.867025
158	1.862262
158	1.857257
158	1.852034
158	1.846628
158	1.841045
158	1.835417
158	1.8298
158	1.824386
158	1.819413
158	1.815182
158	1.812014
158	1.810368
158	1.810394
158	1.812083
158	1.815297
158	1.819565
158	1.824583
158	1.830025
158	1.835678
158	1.841331
158	1.846931
158	1.852355
158	1.857592
158	1.862604
158	1.867366
158	1.871843
158	1.876034
158	1.879897
158	1.883445
158	1.886624
158	1.889449
158	1.891906
158	1.893964
158	1.895619
158	1.896853
158	1.897694
158	1.898097
158	1.898077
158	1.897636
158	1.896762
158	1.895491
158	1.893798
158	1.891704
158	1.889224
158	1.886376
158	1.883173
158	1.87961
158	1.875736
158	1.871536
158	1.867063
158	1.862297
158	1.857296
158	1.852069
158	1.846663
158	1.841083
158	1.835462
158	1.829839
158	1.824427
158	1.81945
158	1.815222
158	1.812052
158	1.810404
158	1.810421
158	1.812113
158	1.815329
158	1.819598
