t	Voltage
244	1.91573
244	1.921393
244	1.92681
244	1.931914
244	1.936671
244	1.941005
244	1.944911
244	1.948323
244	1.951209
244	1.953544
244	1.955307
244	1.956471
244	1.957041
244	1.957
244	1.956346
244	1.9551
244	1.953257
244	1.950845
244	1.947891
244	1.944414
244	1.940457
244	1.93606
244	1.931259
244	1.926124
244	1.92067
244	1.914971
244	1.909091
244	1.903099
244	1.897044
244	1.89102
244	1.885096
244	1.879442
244	1.874105
244	1.869246
244	1.865035
244	1.861688
244	1.859326
244	1.858127
244	1.858166
244	1.859442
244	1.861875
244	1.865294
244	1.869574
244	1.874481
244	1.879879
244	1.885597
244	1.891546
244	1.897594
244	1.903667
244	1.909661
244	1.915542
244	1.921221
244	1.926649
244	1.93176
244	1.936523
244	1.94087
244	1.944772
244	1.948188
244	1.95108
244	1.953421
244	1.955189
244	1.956359
244	1.956925
244	1.956888
244	1.956238
244	1.954992
244	1.953147
244	1.950742
244	1.947787
244	1.944317
244	1.940354
244	1.935964
244	1.931161
244	1.926021
244	1.920577
244	1.914879
244	1.908997
244	1.903005
244	1.896944
244	1.890926
244	1.885024
244	1.879352
244	1.874012
244	1.869159
244	1.864946
244	1.861598
244	1.859233
244	1.858034
244	1.858072
244	1.859351
244	1.861787
244	1.865205
244	1.869482
244	1.8744
244	1.879791
244	1.885514
244	1.891468
244	1.897516
244	1.903586
244	1.909587
244	1.915468
244	1.921149
244	1.926577
244	1.931692
244	1.936458
244	1.940803
244	1.944704
244	1.948126
244	1.95102
244	1.953359
244	1.955128
244	1.956298
244	1.956869
244	1.956833
244	1.956184
244	1.954936
244	1.953095
244	1.950689
244	1.947734
244	1.944262
244	1.940304
244	1.935911
244	1.931109
244	1.925968
244	1.92052
244	1.914831
244	1.90894
244	1.902954
244	1.896893
244	1.890873
244	1.884951
244	1.879273
244	1.873933
244	1.869074
244	1.864867
244	1.861513
244	1.859148
244	1.857948
244	1.857987
244	1.859267
244	1.861709
244	1.865129
244	1.869407
244	1.874328
244	1.879726
244	1.885447
244	1.891405
244	1.897454
244	1.903534
244	1.909532
244	1.915417
244	1.921103
244	1.926533
244	1.931642
244	1.936409
244	1.940755
244	1.944659
244	1.948079
244	1.950971
244	1.953313
244	1.955083
244	1.956252
244	1.956827
244	1.956794
244	1.956146
244	1.954898
244	1.953056
244	1.950649
244	1.947693
244	1.944223
244	1.940262
244	1.935867
244	1.93107
244	1.925927
244	1.92048
244	1.914786
244	1.908901
244	1.902913
244	1.896862
244	1.890834
244	1.884909
244	1.879231
244	1.873886
244	1.869033
244	1.864818
244	1.861469
244	1.859105
244	1.857904
244	1.857942
244	1.859221
244	1.861659
244	1.86508
244	1.869363
244	1.874281
244	1.879675
244	1.885402
244	1.891354
244	1.897409
244	1.903486
244	1.909482
244	1.915366
244	1.921052
244	1.926482
244	1.931594
244	1.93636
244	1.940703
244	1.944615
244	1.948032
244	1.950926
244	1.953265
244	1.955033
244	1.956205
244	1.95678
244	1.956743
244	1.956096
244	1.95485
244	1.953008
244	1.950602
244	1.947645
244	1.944174
244	1.940212
244	1.93582
244	1.931019
244	1.925879
244	1.920426
244	1.914733
244	1.908846
244	1.902857
244	1.896807
244	1.890793
244	1.884871
244	1.879195
244	1.873852
244	1.868998
244	1.864783
244	1.861438
244	1.859073
244	1.857876
244	1.857914
244	1.859188
244	1.86163
244	1.86505
244	1.869328
244	1.874246
244	1.879643
244	1.885361
244	1.891315
244	1.897364
244	1.903441
244	1.909441
244	1.915322
244	1.921007
244	1.92643
244	1.931547
244	1.936313
244	1.940655
244	1.944569
244	1.94798
244	1.95088
244	1.95322
244	1.95499
244	1.956161
244	1.956735
244	1.956698
244	1.95605
244	1.954805
244	1.952964
244	1.950559
244	1.947605
244	1.94413
244	1.940172
244	1.935779
244	1.930974
244	1.925841
244	1.920389
244	1.914697
244	1.908814
244	1.902825
244	1.896782
244	1.890762
244	1.884844
244	1.879171
244	1.873833
244	1.86897
244	1.864759
244	1.861414
244	1.859054
244	1.857854
244	1.857895
244	1.859173
244	1.861612
244	1.865036
244	1.869313
244	1.874229
244	1.879625
244	1.885347
244	1.8913
244	1.897353
244	1.90343
244	1.909429
244	1.915306
244	1.920992
244	1.926424
244	1.931538
244	1.936302
244	1.940651
244	1.94456
244	1.947977
244	1.950872
244	1.953204
244	1.954982
244	1.956151
244	1.95673
244	1.956696
244	1.956045
244	1.954803
244	1.952959
244	1.95055
244	1.947596
244	1.944128
244	1.940165
244	1.935774
244	1.930976
244	1.925832
244	1.920387
244	1.914693
244	1.908811
244	1.902829
244	1.896772
244	1.890752
244	1.884831
244	1.879159
244	1.873817
244	1.868961
244	1.864746
244	1.861403
244	1.859041
244	1.857841
244	1.857878
244	1.859158
244	1.861597
244	1.865017
244	1.869298
244	1.874215
244	1.87961
244	1.88533
244	1.891286
244	1.897339
244	1.903411
244	1.909412
244	1.9153
244	1.920987
244	1.926412
244	1.931524
244	1.936289
244	1.940638
244	1.944549
244	1.947958
244	1.950853
244	1.953193
244	1.954965
244	1.956137
244	1.95671
244	1.956671
244	1.956023
244	1.954778
244	1.952937
244	1.95053
244	1.947573
244	1.944103
244	1.940142
244	1.935752
244	1.93095
244	1.925807
244	1.920366
244	1.91467
244	1.908789
244	1.902797
244	1.896743
244	1.890724
244	1.884805
244	1.879134
244	1.873793
244	1.868936
244	1.86473
244	1.861381
244	1.859016
244	1.857818
244	1.857858
244	1.859138
244	1.861579
244	1.865002
244	1.869278
244	1.874197
244	1.879594
244	1.885317
244	1.891274
244	1.897325
244	1.903402
244	1.909399
244	1.915282
244	1.920969
244	1.926394
244	1.931506
244	1.936272
244	1.940618
244	1.944527
244	1.94794
244	1.950833
244	1.953176
244	1.954941
244	1.956114
244	1.956686
244	1.956651
244	1.956
244	1.954759
244	1.952918
244	1.950509
244	1.947554
244	1.944084
244	1.940123
244	1.93573
244	1.930928
244	1.925786
244	1.92034
244	1.914652
244	1.908767
244	1.902778
244	1.896721
244	1.890701
244	1.88478
244	1.879106
244	1.873768
244	1.868906
244	1.864695
244	1.861344
244	1.858981
244	1.857784
244	1.857823
244	1.859101
244	1.861544
244	1.864964
244	1.869243
244	1.874162
244	1.879558
244	1.885277
244	1.891231
244	1.897288
244	1.90336
244	1.909361
244	1.915245
244	1.92093
244	1.926358
244	1.931473
244	1.936236
244	1.940581
244	1.94449
244	1.94791
244	1.950804
244	1.953145
244	1.954911
244	1.956082
244	1.956658
244	1.956622
244	1.955973
244	1.954726
244	1.952883
244	1.950479
244	1.947524
244	1.944054
244	1.940091
244	1.9357
244	1.9309
244	1.925755
244	1.920308
244	1.914611
244	1.908731
244	1.902739
244	1.896696
244	1.890675
244	1.884758
244	1.879085
244	1.873742
244	1.868888
244	1.864677
244	1.861326
244	1.85896
244	1.857765
244	1.857805
244	1.859086
244	1.861524
244	1.864941
244	1.869225
244	1.874142
244	1.879537
244	1.885259
244	1.891214
244	1.897264
244	1.90334
244	1.90934
244	1.915216
