"Current","Field","Frequency","Spectra"
4.7613,71.419,1,-1.7024752715544582
4.7613,71.419,1.003125,-1.6628062328895257
4.7613,71.419,1.00625,-1.633222248873007
4.7613,71.419,1.0093750000000001,-1.6113729144171998
4.7613,71.419,1.0125,-1.5997913154697083
4.7613,71.419,1.015625,-1.600769715969867
4.7613,71.419,1.01875,-1.6138676198194755
4.7613,71.419,1.021875,-1.6393162061422633
4.7613,71.419,1.0250000000000001,-1.678761538910262
4.7613,71.419,1.028125,-1.7324176039945984
4.7613,71.419,1.03125,-1.7948128892698143
4.7613,71.419,1.034375,-1.8666607664243617
4.7613,71.419,1.0375,-1.9442271995076335
4.7613,71.419,1.0406250000000001,-2.022556674107051
4.7613,71.419,1.04375,-2.0983974263032867
4.7613,71.419,1.046875,-2.1711321146862375
4.7613,71.419,1.05,-2.2376560937047145
4.7613,71.419,1.053125,-2.291948471018565
4.7613,71.419,1.0562500000000001,-2.339050686529756
4.7613,71.419,1.059375,-2.374797017180853
4.7613,71.419,1.0625,-2.3976357973623106
4.7613,71.419,1.065625,-2.406896373232711
4.7613,71.419,1.06875,-2.4050242657169782
4.7613,71.419,1.0718750000000001,-2.3938439276217682
4.7613,71.419,1.0750000000000002,-2.374107812135095
4.7613,71.419,1.078125,-2.3452735146883743
4.7613,71.419,1.08125,-2.3065534312033273
4.7613,71.419,1.084375,-2.262211349472235
4.7613,71.419,1.0875000000000001,-2.2118874354556723
4.7613,71.419,1.0906250000000002,-2.1630947755342285
4.7613,71.419,1.09375,-2.1206952455766412
4.7613,71.419,1.096875,-2.0683484454450958
4.7613,71.419,1.1,-2.028034365237893
4.7613,71.419,1.1031250000000001,-1.9958630634428376
4.7613,71.419,1.1062500000000002,-1.9544737659982592
4.7613,71.419,1.109375,-1.92737893657116
4.7613,71.419,1.1125,-1.9079980790090192
4.7613,71.419,1.115625,-1.9011440228454206
4.7613,71.419,1.1187500000000001,-1.8999284327281685
4.7613,71.419,1.1218750000000002,-1.902506294298141
4.7613,71.419,1.125,-1.912856804565159
4.7613,71.419,1.128125,-1.92693178500676
4.7613,71.419,1.13125,-1.9489546439186363
4.7613,71.419,1.1343750000000001,-1.9706182695242667
4.7613,71.419,1.1375000000000002,-1.9965568508703249
4.7613,71.419,1.140625,-2.019946161565658
4.7613,71.419,1.14375,-2.0400824959964896
4.7613,71.419,1.146875,-2.0582413153359638
4.7613,71.419,1.1500000000000001,-2.0710949159369214
4.7613,71.419,1.1531250000000002,-2.07955144546
4.7613,71.419,1.15625,-2.0800519212179918
4.7613,71.419,1.159375,-2.073961997643334
4.7613,71.419,1.1625,-2.0614380584698964
4.7613,71.419,1.1656250000000001,-2.0426542564295054
4.7613,71.419,1.1687500000000002,-2.0188711179608196
4.7613,71.419,1.171875,-1.9905659143807735
4.7613,71.419,1.175,-1.9569243232650182
4.7613,71.419,1.178125,-1.921914087733405
4.7613,71.419,1.1812500000000001,-1.8884041233283027
4.7613,71.419,1.1843750000000002,-1.855526973239482
4.7613,71.419,1.1875,-1.8262862800408084
4.7613,71.419,1.190625,-1.8044306930831853
4.7613,71.419,1.19375,-1.7961736941628013
4.7613,71.419,1.1968750000000001,-1.7923128212303607
4.7613,71.419,1.2000000000000002,-1.803672571530412
4.7613,71.419,1.203125,-1.8268289154211284
4.7613,71.419,1.20625,-1.8646376520922177
4.7613,71.419,1.209375,-1.914489492865634
4.7613,71.419,1.2125000000000001,-1.97633553856065
4.7613,71.419,1.2156250000000002,-2.042112516211105
4.7613,71.419,1.21875,-2.1087025339513685
4.7613,71.419,1.221875,-2.179532778641262
4.7613,71.419,1.225,-2.257612006486753
4.7613,71.419,1.2281250000000001,-2.3228832760069045
4.7613,71.419,1.2312500000000002,-2.3823544512706003
4.7613,71.419,1.234375,-2.4304478237196574
4.7613,71.419,1.2375,-2.462247639893783
4.7613,71.419,1.240625,-2.487829713432396
4.7613,71.419,1.2437500000000001,-2.50825503788211
4.7613,71.419,1.2468750000000002,-2.5140832060679417
4.7613,71.419,1.25,-2.508095617116198
4.7613,71.419,1.253125,-2.4837337287446246
4.7613,71.419,1.25625,-2.444320607681228
4.7613,71.419,1.2593750000000001,-2.399105741329049
4.7613,71.419,1.2625000000000002,-2.3612385347674754
4.7613,71.419,1.265625,-2.3184354287385363
4.7613,71.419,1.26875,-2.2690017261651656
4.7613,71.419,1.271875,-2.2152647256029563
4.7613,71.419,1.2750000000000001,-2.159905976461329
4.7613,71.419,1.2781250000000002,-2.10556162765785
4.7613,71.419,1.28125,-2.0643960322240447
4.7613,71.419,1.284375,-2.038676504145556
4.7613,71.419,1.2875,-2.015598800357234
4.7613,71.419,1.2906250000000001,-1.9980520286551946
4.7613,71.419,1.2937500000000002,-1.9917546143336415
4.7613,71.419,1.296875,-1.9988783446854335
4.7613,71.419,1.3,-2.0116810714518647
4.7613,71.419,1.303125,-2.0408014648326835
4.7613,71.419,1.3062500000000001,-2.0764993841721306
4.7613,71.419,1.3093750000000002,-2.11370162212348
4.7613,71.419,1.3125,-2.1596174305325597
4.7613,71.419,1.315625,-2.209314903328691
4.7613,71.419,1.31875,-2.255953473493992
4.7613,71.419,1.3218750000000001,-2.3001965616742663
4.7613,71.419,1.3250000000000002,-2.3452206716511963
4.7613,71.419,1.328125,-2.3757015511794224
4.7613,71.419,1.33125,-2.4015802974722256
4.7613,71.419,1.334375,-2.414069955330232
4.7613,71.419,1.3375000000000001,-2.415195558985509
4.7613,71.419,1.3406250000000002,-2.4100450521073284
4.7613,71.419,1.34375,-2.3936668120179423
4.7613,71.419,1.346875,-2.366622574689866
4.7613,71.419,1.35,-2.330504760341043
4.7613,71.419,1.3531250000000001,-2.287713272705397
4.7613,71.419,1.3562500000000002,-2.239181731078917
4.7613,71.419,1.359375,-2.1902751924754553
4.7613,71.419,1.3625,-2.135135498200045
4.7613,71.419,1.365625,-2.078434123119571
4.7613,71.419,1.3687500000000001,-2.0244399316065946
4.7613,71.419,1.3718750000000002,-1.97880722606213
4.7613,71.419,1.375,-1.9417531977466285
4.7613,71.419,1.378125,-1.913538571130311
4.7613,71.419,1.38125,-1.8927749068714104
4.7613,71.419,1.3843750000000001,-1.8828205784237322
4.7613,71.419,1.3875000000000002,-1.8858453725654922
4.7613,71.419,1.390625,-1.9054571233407456
4.7613,71.419,1.39375,-1.9408251251893083
4.7613,71.419,1.396875,-1.986825676037665
4.7613,71.419,1.4000000000000001,-2.0475175705754936
4.7613,71.419,1.4031250000000002,-2.1028708399297464
4.7613,71.419,1.40625,-2.1690366751312338
4.7613,71.419,1.409375,-2.2370856767966374
4.7613,71.419,1.4125,-2.3085134591759533
4.7613,71.419,1.4156250000000001,-2.376455992377349
4.7613,71.419,1.4187500000000002,-2.4380824060184354
4.7613,71.419,1.421875,-2.491126404611776
4.7613,71.419,1.425,-2.5317571174877913
4.7613,71.419,1.428125,-2.56565885514658
4.7613,71.419,1.4312500000000001,-2.5854026066281293
4.7613,71.419,1.4343750000000002,-2.5965622003996613
4.7613,71.419,1.4375,-2.594388196612281
4.7613,71.419,1.440625,-2.585599748084274
4.7613,71.419,1.44375,-2.563474339368735
4.7613,71.419,1.4468750000000001,-2.5331071079038665
4.7613,71.419,1.4500000000000002,-2.496895755202531
4.7613,71.419,1.453125,-2.452947159867888
4.7613,71.419,1.45625,-2.4066640212595782
4.7613,71.419,1.459375,-2.358436796262515
4.7613,71.419,1.4625000000000001,-2.3140491384534183
4.7613,71.419,1.4656250000000002,-2.26969520321519
4.7613,71.419,1.46875,-2.2297693565226657
4.7613,71.419,1.471875,-2.1961919422362177
4.7613,71.419,1.475,-2.1741772828005943
4.7613,71.419,1.4781250000000001,-2.161465787640248
4.7613,71.419,1.4812500000000002,-2.1616549304738757
4.7613,71.419,1.484375,-2.172735585532531
4.7613,71.419,1.4875,-2.199990674653904
4.7613,71.419,1.490625,-2.237098500155027
4.7613,71.419,1.4937500000000001,-2.2828160060835097
4.7613,71.419,1.4968750000000002,-2.3357917893721662
4.7613,71.419,1.5,-2.3871613775285363
4.7613,71.419,1.503125,-2.442903549393818
4.7613,71.419,1.50625,-2.4917105298333113
4.7613,71.419,1.5093750000000001,-2.5350319283055223
4.7613,71.419,1.5125000000000002,-2.5752757604461864
4.7613,71.419,1.515625,-2.6017372338752742
4.7613,71.419,1.51875,-2.6244909321545133
4.7613,71.419,1.521875,-2.634064485303054
4.7613,71.419,1.5250000000000001,-2.626063449114333
4.7613,71.419,1.5281250000000002,-2.6134283225114583
4.7613,71.419,1.53125,-2.591717752297865
4.7613,71.419,1.534375,-2.566701922572868
4.7613,71.419,1.5375,-2.5341182171425585
4.7613,71.419,1.5406250000000001,-2.4980831634022254
4.7613,71.419,1.5437500000000002,-2.4534621532323277
4.7613,71.419,1.546875,-2.404737780185358
4.7613,71.419,1.55,-2.3577032099029465
4.7613,71.419,1.553125,-2.3093963098375307
4.7613,71.419,1.5562500000000001,-2.2584298899324473
4.7613,71.419,1.5593750000000002,-2.2178649554233494
4.7613,71.419,1.5625,-2.175660544759104
4.7613,71.419,1.565625,-2.1434981299468383
4.7613,71.419,1.56875,-2.120730793108235
4.7613,71.419,1.5718750000000001,-2.1097273028992998
